ID,kID,kName,kResult,Not Transit-Like Flag,Stellar Eclipse Flag,Centroid Offset Flag,Ephemeris Match Indicates Contamination Flag,  Orbital Period (days),Transit Epoch ,Transit Duration (hours) ,Right Ascension, KIC Declination,Kepler-band
235,11086270,K00124.01,CONFIRMED,0,1,0,0,12.691043870,137.1259400,3.77270,292.929140,48.602810,12935
236,7767559,K00895.01,FALSE POSITIVE,0,1,0,0,4.409409243,171.8943300,3.86360,296.410190,43.455391,15403
237,7825899,K00896.01,CONFIRMED,0,0,0,0,16.239470960,175.5699070,4.03740,293.061400,43.581360,15258
238,7825899,K00896.02,CONFIRMED,0,0,0,0,6.308201629,174.0476610,2.97850,293.061400,43.581360,15258
239,7849854,K00897.01,CONFIRMED,0,0,0,0,2.052349884,169.8906220,2.07780,299.561890,43.503559,15257
240,7870390,K00898.01,CONFIRMED,0,0,0,0,9.770448600,175.7137200,2.45170,282.232510,43.665630,15777
241,7870390,K00898.02,CONFIRMED,0,0,0,0,5.169804269,172.6315300,2.15300,282.232510,43.665630,15777
242,5094751,K00123.02,CONFIRMED,0,0,0,0,21.222611950,137.5740300,6.50930,290.392730,40.284870,12365
243,7870390,K00898.03,CONFIRMED,0,0,0,0,20.090170370,147.9778800,4.15400,282.232510,43.665630,15777
244,7907423,K00899.01,CONFIRMED,0,0,0,0,7.113732570,174.3235100,2.17640,296.985050,43.658520,15234
245,7907423,K00899.02,CONFIRMED,0,0,0,0,3.306551643,134.3721100,1.81770,296.985050,43.658520,15234
246,7907423,K00899.03,CONFIRMED,0,0,0,0,15.368457370,147.3896500,2.47140,296.985050,43.658520,15234
247,7938496,K00900.01,CANDIDATE,0,0,0,0,13.810203180,172.3353300,3.04800,281.960630,43.703110,15425
248,8490993,K00911.01,CONFIRMED,0,0,0,0,4.093578461,171.0095400,2.58330,290.263280,44.556450,15399
249,8490993,K00911.02,CONFIRMED,0,0,0,0,105.145959000,178.3670000,8.59300,290.263280,44.556450,15399
250,8505670,K00912.01,CONFIRMED,0,0,0,0,10.848451800,171.8058400,2.99930,295.579350,44.545959,15058
251,8505670,K00912.02,CONFIRMED,0,0,0,0,6.668332410,137.4398800,1.91500,295.579350,44.545959,15058
252,8544996,K00913.01,CONFIRMED,0,0,0,0,4.082274889,169.6375652,3.23015,284.830470,44.658138,15198
253,8552202,K00914.01,CANDIDATE,0,0,0,0,3.886655224,169.7381400,3.16460,288.726650,44.607510,15371
254,8150320,K00904.03,CONFIRMED,0,0,0,0,42.140608900,139.0604000,5.08300,285.168330,44.026459,15791
255,8150320,K00904.04,CONFIRMED,0,0,0,0,4.617490562,135.0490900,2.26180,285.168330,44.026459,15791
256,8150320,K00904.05,CONFIRMED,0,0,0,0,10.198492550,137.9206700,2.42830,285.168330,44.026459,15791
257,8180063,K00905.01,FALSE POSITIVE,0,1,1,0,5.795063956,172.6974670,3.24960,296.507540,44.036072,15289
258,8226994,K00906.01,CONFIRMED,0,0,0,0,7.156815520,174.1351100,2.58820,289.594760,44.141949,15460
259,8226994,K00906.02,CONFIRMED,0,0,0,0,17.648308510,133.5453300,2.08730,289.594760,44.141949,15460
260,8226994,K00906.03,CONFIRMED,0,0,0,0,4.148107190,133.3881000,2.53500,289.594760,44.141949,15460
261,8247638,K00907.01,CONFIRMED,0,0,0,0,16.514109890,176.1168600,4.15750,296.566220,44.105862,15223
262,8247638,K00907.02,CONFIRMED,0,0,0,0,30.132929800,190.3833600,5.17200,296.566220,44.105862,15223
263,8247638,K00907.03,CONFIRMED,0,0,0,0,4.790908090,136.3110600,2.60300,296.566220,44.105862,15223
264,11086270,K00124.02,CONFIRMED,0,0,0,0,31.719810130,142.8208300,4.81900,292.929140,48.602810,12935
265,8247638,K00907.04,CONFIRMED,0,0,0,0,99.641596200,198.6866400,4.44800,296.566220,44.105862,15223
266,8255887,K00908.01,CONFIRMED,0,0,0,0,4.708326451,171.4465070,3.16114,298.635650,44.170940,15113
267,8256049,K00909.01,FALSE POSITIVE,0,0,1,1,16.371986610,172.7592600,3.84490,298.678620,44.175499,15654
268,8414716,K00910.01,CONFIRMED,0,0,0,0,5.392026903,171.7270700,2.98040,284.430510,44.480530,15651
269,9140402,K00928.01,CANDIDATE,0,0,0,0,2.494170338,170.8528480,1.12210,284.759430,45.599129,15251
270,9141746,K00929.01,CONFIRMED,0,0,0,0,6.491682808,174.6335530,4.30100,285.554810,45.578861,15649
271,9159275,K00930.01,FALSE POSITIVE,0,1,1,1,3.044770796,172.0191600,10.01340,293.684940,45.516830,15621
272,9166862,K00931.01,CONFIRMED,0,0,0,0,3.855603916,170.6787843,3.21790,296.393160,45.568562,15272
273,9166870,K00932.01,FALSE POSITIVE,0,0,1,1,3.855599139,170.6795700,3.18300,296.395420,45.569920,15054
274,11449844,K00125.01,CONFIRMED,0,0,0,0,38.478766290,151.8528120,5.04169,288.902220,49.370491,13779
275,8605074,K00915.01,FALSE POSITIVE,0,1,0,0,37.601661282,194.7133830,8.30604,282.306030,44.714661,15505
276,8628973,K00916.01,CONFIRMED,0,0,0,0,3.314947362,171.3130580,1.80070,293.454830,44.792789,15142
277,8655354,K00917.01,FALSE POSITIVE,0,1,1,0,6.719690890,173.3577600,3.02310,301.049560,44.706299,15172
278,8672910,K00918.01,CONFIRMED,0,0,0,0,39.643155200,206.5967980,6.52920,283.977510,44.811562,15011
279,8686150,K00919.01,FALSE POSITIVE,0,1,0,0,51.425985780,173.5359330,16.94220,290.638980,44.806789,15631
280,8689031,K00920.01,CONFIRMED,0,0,0,0,21.804516110,190.4973700,3.40970,291.717320,44.887310,15067
281,8689373,K00921.01,CONFIRMED,0,0,0,0,10.281945930,175.3398800,3.43660,291.841980,44.858089,15532
282,8689373,K00921.02,CONFIRMED,0,0,0,0,18.119930390,182.6153500,4.23090,291.841980,44.858089,15532
283,8689373,K00921.03,CONFIRMED,0,0,0,0,3.784028670,133.2813300,1.90120,291.841980,44.858089,15532
284,8826878,K00922.01,CONFIRMED,0,0,0,0,5.154481420,171.6389000,3.22800,294.846890,45.034409,15365
285,5897826,K00126.01,FALSE POSITIVE,1,0,0,0,33.803643660,202.2597310,11.48130,297.475860,41.114288,13109
286,8883593,K00923.01,CONFIRMED,0,0,0,0,5.743469797,174.8989240,3.44120,291.092350,45.115528,15543
287,8951215,K00924.01,CANDIDATE,0,0,0,0,39.475909300,173.3120700,2.96800,291.208040,45.244389,15229
288,9016295,K00925.01,FALSE POSITIVE,0,1,0,0,19.974485239,171.6300909,4.23479,289.727480,45.367661,15217
289,9077124,K00926.01,CONFIRMED,0,0,0,0,3.166353562,170.9661450,3.31290,286.360110,45.414291,15603
290,9097120,K00927.01,FALSE POSITIVE,0,1,0,0,23.899634407,188.9827970,3.81881,294.717680,45.485760,15453
291,9466668,K00939.01,CONFIRMED,0,0,0,0,3.388012244,170.5336000,2.68490,292.580440,46.097389,15065
292,9466668,K00939.02,CONFIRMED,0,0,0,0,5.839097610,132.0926100,3.19150,292.580440,46.097389,15065
293,9466668,K00939.03,CONFIRMED,0,0,0,0,1.620467654,132.0638800,2.18880,292.580440,46.097389,15065
294,9466668,K00939.04,CONFIRMED,0,0,0,0,10.681695100,131.5508200,3.60500,292.580440,46.097389,15065
295,9479273,K00940.01,CONFIRMED,0,0,0,0,6.104849417,169.5734770,4.69120,297.045620,46.027359,15017
296,8359498,K00127.01,CONFIRMED,0,0,0,0,3.578780566,134.0304187,2.91089,289.607970,44.345421,13938
297,9171801,K00933.01,FALSE POSITIVE,0,1,1,0,3.187067566,171.6497600,3.11900,297.788480,45.565418,15653
298,9334289,K00934.01,CONFIRMED,0,0,0,0,5.826657508,173.0114110,2.91830,288.164700,45.816509,15843
299,9334289,K00934.02,CONFIRMED,0,0,0,0,12.412163470,142.5403900,3.73900,288.164700,45.816509,15843
300,9334289,K00934.03,CONFIRMED,0,0,0,0,18.746490110,147.1307400,3.89500,288.164700,45.816509,15843
301,9347899,K00935.01,CONFIRMED,0,0,0,0,20.860212290,180.0177570,5.19370,294.023010,45.853081,15237
302,9347899,K00935.02,CONFIRMED,0,0,0,0,42.634278480,141.1695400,6.19980,294.023010,45.853081,15237
303,9347899,K00935.03,CONFIRMED,0,0,0,0,87.647606800,134.9422200,8.87100,294.023010,45.853081,15237
304,9347899,K00935.04,CANDIDATE,0,0,0,0,9.617314260,142.4747900,3.86920,294.023010,45.853081,15237
305,9388479,K00936.01,CONFIRMED,0,0,0,0,9.467821474,178.4158420,2.43270,283.732030,45.958771,15073
306,9388479,K00936.02,CONFIRMED,0,0,0,0,0.893040969,134.5403420,1.09810,283.732030,45.958771,15073
307,11359879,K00128.01,CONFIRMED,0,0,0,0,4.942783419,136.3294353,3.25346,296.200590,49.140121,13758
308,9406990,K00937.01,CONFIRMED,0,0,0,0,20.834267310,176.5856900,4.04540,293.018280,45.914688,15412
309,9415172,K00938.01,CONFIRMED,0,0,0,0,9.946023570,171.7019200,3.38620,296.064240,45.976841,15596
310,9415172,K00938.02,CONFIRMED,0,0,0,0,1.045621950,133.9191200,1.89550,296.064240,45.976841,15596
311,9415172,K00938.03,CONFIRMED,0,0,0,0,5.714623960,132.6386600,2.33600,296.064240,45.976841,15596
312,9904059,K00145.01,CANDIDATE,0,0,0,0,102.964195200,158.0747300,15.73500,296.817720,46.781509,13608
313,3231341,K01102.02,CONFIRMED,0,0,0,0,8.145159810,140.5681100,5.07300,290.413270,38.343750,14925
314,3231341,K01102.03,CONFIRMED,0,0,0,0,18.998527900,144.7415700,4.52900,290.413270,38.343750,14925
315,3231341,K01102.04,CONFIRMED,0,0,0,0,4.244390490,137.0664300,3.28200,290.413270,38.343750,14925
316,2860866,K01103.01,CANDIDATE,0,0,0,0,90.124050700,356.2341500,11.64900,293.223910,38.033581,14960
317,7626506,K00150.02,CONFIRMED,0,0,0,0,28.574269200,143.8315000,4.94270,296.981020,43.209751,13771
318,10460629,K01168.01,CANDIDATE,0,0,0,0,856.672115000,228.4498800,23.14400,287.586790,47.600021,13997
319,10319385,K01169.01,CANDIDATE,0,0,0,0,0.689210173,133.2858400,1.61690,281.551180,47.469959,13248
320,10482160,K01170.01,CANDIDATE,0,0,0,0,7.343739640,137.2987400,1.17840,296.232150,47.678959,14657
321,10485069,K01171.01,FALSE POSITIVE,1,0,0,1,0.445277068,133.5231200,3.53900,297.103490,47.643570,15343
322,3233043,K00966.01,FALSE POSITIVE,0,1,0,0,0.379463865,170.2480164,0.86896,290.911190,38.335579,13787
323,6579806,K00967.01,FALSE POSITIVE,0,1,0,0,9.880479780,173.6086720,2.78458,281.669160,42.038639,15212
324,3560301,K00968.01,FALSE POSITIVE,1,0,0,0,4.648415600,261.0939500,38.19390,295.266820,38.611240,10963
325,4044005,K00969.01,FALSE POSITIVE,0,1,0,0,17.512014768,174.2825920,1.82480,287.616330,39.127239,12336
326,11502218,K00970.01,FALSE POSITIVE,0,1,0,0,3.988602100,171.0185200,1.73760,289.093230,49.424484,6974
327,11180361,K00971.01,CANDIDATE,0,0,0,0,0.533059312,171.2274419,1.86210,286.019200,48.866741,7748
328,5802246,K01044.01,FALSE POSITIVE,0,1,1,0,0.525154153,133.7443590,2.14410,295.098660,41.007038,15058
329,6066403,K01045.01,FALSE POSITIVE,0,0,1,1,1.303861044,134.2120590,4.05410,298.135890,41.332062,13555
330,6209637,K01046.01,FALSE POSITIVE,0,0,0,0,0.734524960,133.4310800,6.70000,293.287990,41.560455,13220
331,5988031,K01047.01,FALSE POSITIVE,0,0,1,0,2.555491760,134.5007800,9.08300,298.773250,41.214729,14554
332,7684873,K00014.01,FALSE POSITIVE,0,1,0,0,2.947376671,171.5229780,2.09110,292.611940,43.305141,10470
333,8559644,K00139.01,CONFIRMED,0,0,0,0,224.778935500,142.0953380,11.18990,291.653170,44.688271,13492
334,2851100,K01104.01,FALSE POSITIVE,0,1,1,0,0.890110752,133.2647000,0.87740,291.170680,38.008591,15723
335,3130300,K01105.01,FALSE POSITIVE,0,0,1,0,5.765733960,133.3094100,2.92400,294.525570,38.204632,14313
336,3240158,K01106.01,CONFIRMED,0,0,0,0,7.426081230,139.9003900,3.63790,292.713100,38.358212,14818
337,3240158,K01106.02,CONFIRMED,0,0,0,0,15.986893200,137.5964000,4.15800,292.713100,38.358212,14818
338,3228959,K01107.01,FALSE POSITIVE,1,0,1,0,0.730945890,133.6887600,4.32000,289.796200,38.351181,15401
339,3218908,K01108.01,CONFIRMED,0,0,0,0,18.925372460,149.4955800,3.98350,286.490420,38.374908,14604
340,10341913,K01172.01,FALSE POSITIVE,1,0,1,1,0.933749106,134.3183100,4.25600,292.775880,47.461689,13079
341,10480921,K01173.01,FALSE POSITIVE,0,0,1,1,2.037440623,133.5996200,3.44200,295.795260,47.663960,14187
343,10350571,K01175.01,CONFIRMED,0,0,0,0,31.592580900,142.9649000,13.56600,295.920650,47.448608,13290
344,3749365,K01176.01,CONFIRMED,0,0,0,0,1.973760850,178.6894194,1.82542,292.068300,38.842270,15715
345,11013201,K00972.01,CANDIDATE,0,0,0,0,13.118962443,261.5394340,4.30450,282.000310,48.542221,9275
346,11673674,K00133.01,FALSE POSITIVE,0,1,1,1,4.618767792,133.3865350,5.99570,297.310060,49.703041,13652
347,11013201,K00972.02,FALSE POSITIVE,1,0,0,0,7.821873280,123.4990700,3.84170,282.000310,48.542221,9275
348,9414417,K00974.01,CANDIDATE,0,0,0,0,53.505761100,172.9830400,10.56160,295.802670,45.988079,9582
349,3632418,K00975.01,CONFIRMED,0,0,0,0,2.785821236,260.8373100,3.55990,287.361820,38.714016,8224
350,3441784,K00976.01,FALSE POSITIVE,0,1,0,0,52.569018670,184.9712670,6.75070,290.944370,38.538868,9729
351,5820218,K01048.01,FALSE POSITIVE,0,0,1,0,3.411758679,133.1808600,3.15800,298.991700,41.074989,15258
352,5876368,K01049.01,FALSE POSITIVE,0,1,1,1,0.525426427,133.1879010,1.08010,291.821810,41.112690,14797
353,5809890,K01050.01,CONFIRMED,0,0,0,0,1.269091415,133.3436820,1.46470,296.860990,41.097340,13999
354,6131236,K01051.01,CANDIDATE,0,0,0,0,6.796853530,138.1132400,3.17020,294.163210,41.451801,15391
355,9048161,K00146.01,FALSE POSITIVE,0,1,1,1,8.667822346,137.3418410,4.96580,299.399720,45.316051,13030
356,3218908,K01108.02,CONFIRMED,0,0,0,0,1.475323222,131.8327200,2.31550,286.490420,38.374908,14604
357,3218908,K01108.03,CONFIRMED,0,0,0,0,4.152461180,134.5799100,2.57550,286.490420,38.374908,14604
358,3235672,K01109.01,FALSE POSITIVE,0,0,0,0,6.721078300,134.7775984,7.46000,291.606900,38.348061,14792
359,2837111,K01110.01,CONFIRMED,0,0,0,0,8.734885200,135.0818000,4.49000,287.444090,38.088428,14794
360,3120276,K01111.01,FALSE POSITIVE,0,0,1,1,10.265476880,136.4966300,3.73300,292.279050,38.284531,15212
361,2307199,K00151.01,CANDIDATE,0,0,0,0,13.447179100,132.8305550,3.04540,292.374760,37.630959,14000
362,3547091,K01177.01,FALSE POSITIVE,0,1,0,0,3.305577989,180.6815400,2.59030,292.078490,38.631481,15537
363,3869825,K01178.01,FALSE POSITIVE,0,1,0,0,4.800653901,134.3657820,9.04190,296.133910,38.999008,13320
364,3655332,K01179.01,FALSE POSITIVE,0,1,1,1,15.066499010,140.6547880,5.98850,293.925990,38.737980,13855
365,4042026,K01180.01,FALSE POSITIVE,0,1,0,0,34.820081580,163.0155590,11.17110,286.869260,39.103729,15187
366,3344419,K01181.01,FALSE POSITIVE,1,0,0,1,0.651784374,133.1117070,2.01410,291.999880,38.437698,14997
367,11192141,K00977.01,CANDIDATE,0,0,0,0,1.353771892,261.4366200,7.01200,292.719640,48.852016,10523
368,11494130,K00978.01,FALSE POSITIVE,1,0,0,0,18.954916330,262.4667700,24.24900,284.026790,49.415428,10988
369,5648449,K00979.01,FALSE POSITIVE,0,1,0,0,4.348866254,262.7276800,3.27970,298.804110,40.843563,10680
370,12167361,K00980.01,FALSE POSITIVE,0,1,0,0,47.930945460,179.0964670,2.68970,295.598720,50.720669,10376
371,8607720,K00981.01,FALSE POSITIVE,0,0,0,0,3.997514220,261.7243000,3.68600,283.736420,44.713310,10733
372,1433962,K00982.01,FALSE POSITIVE,0,1,1,1,1.592633181,133.9243804,5.56050,291.761960,37.098640,15470
373,9032900,K00134.01,FALSE POSITIVE,1,0,0,0,67.592375400,151.7505600,12.24900,295.586580,45.364979,13675
374,5956342,K01052.01,CONFIRMED,0,0,0,0,17.029027860,143.3339500,4.64500,290.510470,41.244820,15381
375,5956342,K01052.02,CONFIRMED,0,0,0,0,6.846192360,132.1726500,3.52900,290.510470,41.244820,15381
376,5956342,K01052.03,CONFIRMED,0,0,0,0,67.832163800,125.8810000,7.35800,290.510470,41.244820,15381
377,5956342,K01052.04,CONFIRMED,0,0,0,0,43.131214700,166.2610500,3.19800,290.510470,41.244820,15381
378,5956656,K01053.01,CONFIRMED,0,0,0,0,1.224866441,133.2082400,1.70860,290.607940,41.201092,15376
379,3109930,K01112.01,CANDIDATE,0,0,0,0,37.810264900,158.3579900,8.73300,289.776700,38.262280,14633
380,2854914,K01113.01,CONFIRMED,0,0,0,0,25.934064060,149.7627300,4.61420,291.976170,38.055080,13703
381,2854914,K01113.02,CONFIRMED,0,0,0,0,83.446348500,158.6806100,6.53600,291.976170,38.055080,13703
382,3337425,K01114.01,FALSE POSITIVE,0,0,1,1,7.047100320,139.7973700,2.92600,290.134920,38.404221,14928
383,3116412,K01115.01,CONFIRMED,0,0,0,0,12.992048530,136.3201600,6.01750,291.423580,38.216591,13974
384,3865567,K01182.01,FALSE POSITIVE,0,1,1,0,11.116202110,133.1005750,4.21100,295.291930,38.964588,15380
385,3544689,K01183.01,FALSE POSITIVE,0,1,1,1,1.922861499,134.6586440,3.57340,291.445070,38.637211,14942
386,4037164,K01184.01,FALSE POSITIVE,0,1,1,1,0.635445336,134.1840370,1.85920,285.080260,39.182110,15432
387,3443790,K01185.01,FALSE POSITIVE,0,1,1,0,1.665784138,133.8630280,1.89460,291.476290,38.500580,11840
388,3966912,K01186.01,FALSE POSITIVE,0,1,1,0,55.663916700,156.3501700,23.54600,294.740540,39.015511,15593
389,8394721,K00152.01,CONFIRMED,0,0,0,0,52.090816270,158.7446650,8.63880,300.517120,44.381580,13914
390,11607193,K00983.01,FALSE POSITIVE,0,0,0,0,7.154860800,266.0484700,7.69400,289.874110,49.685490,12616
391,1161345,K00984.01,CANDIDATE,0,0,0,0,4.287466680,262.0624500,1.56930,291.048800,36.839882,11631
392,10227501,K00985.01,FALSE POSITIVE,0,0,1,0,2.002779769,261.9579100,2.23100,298.447750,47.264999,14606
393,2854698,K00986.01,CONFIRMED,0,0,0,0,8.187394430,260.8693100,3.04720,291.925960,38.014118,14138
394,2854698,K00986.02,CONFIRMED,0,0,0,0,76.049816300,161.7144500,7.15800,291.925960,38.014118,14138
395,8559644,K00139.02,CONFIRMED,0,0,0,0,3.341799486,141.3547200,2.92540,291.653170,44.688271,13492
396,6032981,K01054.01,FALSE POSITIVE,0,0,0,0,3.322694800,134.4440000,3.56800,288.682590,41.307320,11899
397,5866099,K01055.01,FALSE POSITIVE,0,1,1,1,36.977088080,133.6268100,4.73700,288.442870,41.172180,13698
398,5964985,K01056.01,FALSE POSITIVE,0,0,0,0,1.851409163,133.1799500,10.23200,293.273500,41.257690,13473
399,6066416,K01057.01,FALSE POSITIVE,0,0,1,1,1.303859704,134.2120100,2.82390,298.137940,41.334358,11558
400,1996679,K00147.01,FALSE POSITIVE,0,1,1,0,145.562492600,146.0588000,5.41260,286.490720,37.489979,13884
401,2849805,K01116.01,CONFIRMED,0,0,0,0,3.749105745,135.1083700,1.98260,290.884670,38.057571,13333
402,3114811,K01117.01,CONFIRMED,0,0,0,0,11.089566020,141.7614200,6.28770,291.031920,38.211960,12808
403,2853446,K01118.01,CANDIDATE,0,0,0,0,7.372903440,137.6099100,2.17200,291.650970,38.028179,13835
404,3003992,K01119.01,FALSE POSITIVE,0,0,0,1,7.244761260,139.1049700,2.31450,294.490110,38.194126,11157
405,3942446,K01193.01,CANDIDATE,0,0,0,0,119.062488200,149.2222300,3.11880,287.888120,39.078709,15289
406,3554031,K01194.01,CONFIRMED,0,0,0,0,8.707983090,363.0563800,2.49040,293.804410,38.639130,15842
407,3554031,K01194.02,FALSE POSITIVE,0,0,1,0,14.862307600,354.5729700,3.16100,293.804410,38.639130,15842
408,3554031,K01194.03,CONFIRMED,0,0,0,0,4.176342760,352.9967400,2.33500,293.804410,38.639130,15842
409,8394721,K00152.02,CONFIRMED,0,0,0,0,27.402298590,133.6284000,6.84910,300.517120,44.381580,13914
410,7295235,K00987.01,CONFIRMED,0,0,0,0,3.179267286,261.8416070,1.02460,295.574160,42.806438,12550
411,2302548,K00988.01,CONFIRMED,0,0,0,0,10.381224470,268.0242100,2.71500,291.364780,37.609169,13562
412,2302548,K00988.02,CONFIRMED,0,0,0,0,24.570902300,135.8720900,3.58700,291.364780,37.609169,13562
413,10743597,K00989.01,FALSE POSITIVE,0,0,0,0,81.221876000,184.2616400,4.11350,296.382290,48.045311,15488
414,10743597,K00989.02,FALSE POSITIVE,0,0,1,1,0.817026268,132.8352390,2.07990,296.382290,48.045311,15488
415,9818381,K00135.01,CONFIRMED,0,0,0,0,3.024092505,132.4168573,2.80210,285.240840,46.668251,13958
416,6124941,K01058.01,CANDIDATE,0,0,0,0,5.670155713,136.2017390,0.93610,292.261810,41.442554,13783
417,6060203,K01059.01,CONFIRMED,0,0,0,0,1.022678654,133.4542200,1.37120,296.680450,41.386520,14803
418,5880320,K01060.01,CONFIRMED,0,0,0,0,12.109687090,140.2125800,6.34610,293.084630,41.135441,14348
419,5880320,K01060.02,CONFIRMED,0,0,0,0,4.757961030,137.6963600,4.66000,293.084630,41.135441,14348
420,5880320,K01060.03,CONFIRMED,0,0,0,0,20.497275500,147.4389400,8.53600,293.084630,41.135441,14348
421,3003992,K01119.02,FALSE POSITIVE,0,0,1,0,13.554805340,139.8160900,2.28800,294.490110,38.194126,11157
422,6307537,K01120.01,FALSE POSITIVE,0,1,0,0,29.744546680,172.3866520,23.28420,297.757080,41.680454,11753
423,6359798,K01121.01,FALSE POSITIVE,0,1,0,0,14.154024280,140.6984660,4.47001,290.352940,41.769741,12932
424,6311681,K01122.01,FALSE POSITIVE,0,1,1,0,0.844786082,134.2169870,3.52890,298.711520,41.635792,15363
425,6365321,K01123.01,FALSE POSITIVE,0,1,0,0,0.848483947,133.5853010,1.44510,292.236790,41.739300,15323
426,6301035,K01124.01,FALSE POSITIVE,0,1,1,1,11.990975760,143.2843700,5.74010,296.298550,41.602718,14977
427,3859079,K01199.01,CONFIRMED,0,0,0,0,53.529270200,147.8646400,5.66800,293.743930,38.939281,14887
428,3557493,K01200.01,FALSE POSITIVE,0,0,0,1,0.393726813,133.3103960,2.95000,294.651210,38.636459,15025
429,4061149,K01201.01,CANDIDATE,0,0,0,0,2.757584622,133.0501700,0.92670,292.577030,39.120880,15597
430,3444588,K01202.01,CONFIRMED,0,0,0,0,0.928310036,133.8035800,1.18990,291.692470,38.572899,15854
431,8394721,K00152.03,CONFIRMED,0,0,0,0,13.484576680,136.6180800,5.01970,300.517120,44.381580,13914
432,3962243,K01203.01,CONFIRMED,0,0,0,0,31.884147300,160.2069600,6.12200,293.568150,39.036320,15368
433,10743597,K00989.03,CANDIDATE,0,0,0,0,16.158111120,143.0023300,6.04900,296.382290,48.045311,15488
434,10015516,K00990.01,FALSE POSITIVE,0,0,0,0,67.692139070,138.5341710,51.34900,293.473630,46.970402,10700
435,10154388,K00991.01,CONFIRMED,0,0,0,0,12.062229620,138.2222900,2.05840,296.496120,47.182861,13581
436,1432789,K00992.01,CONFIRMED,0,0,0,0,9.931463070,136.4912800,5.67800,291.499420,37.059280,15214
437,1718189,K00993.01,CONFIRMED,0,0,0,0,21.853629050,144.3203100,3.43900,290.728670,37.252651,14246
438,5880320,K01060.04,CONFIRMED,0,0,0,0,8.193450650,138.9961700,5.23400,293.084630,41.135441,14348
439,5130369,K00140.01,FALSE POSITIVE,0,1,1,1,19.978670000,137.1706100,10.16800,299.153530,40.286961,13849
440,6037187,K01061.01,CONFIRMED,0,0,0,0,41.805954400,142.8191900,6.05700,290.131500,41.381500,14502
441,6147122,K01062.01,FALSE POSITIVE,0,1,1,0,15.451581840,142.2109600,2.40600,297.981230,41.444870,11798
442,8257407,K01063.01,FALSE POSITIVE,0,1,0,0,89.698168533,176.3060152,5.54180,299.020900,44.172760,13624
443,8218274,K01064.01,CANDIDATE,0,0,0,0,1.187352427,133.4654540,4.99900,285.063350,44.167885,13623
444,3964562,K00015.01,FALSE POSITIVE,0,1,1,1,3.012476582,135.2592710,3.14240,294.143400,39.089779,12403
445,5735762,K00148.01,CONFIRMED,0,0,0,0,4.778003060,124.0614650,2.73610,299.139220,40.949020,13040
